video_duration_sec,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,claim_status_opinion,author_ban_status_banned
3.6888794541139363,12.776269399938338,10.592752205831848,9.249561085129464,5.204006687076795,4.007333185232471,89,0.0,0.0
3.5263605246161616,13.134414470407728,12.571239927273504,10.580302078475176,7.785720896534624,7.034387929915503,90,0.0,0.0
3.091042453358316,13.426690154984183,12.71460564323628,11.49233492735422,8.61830469278465,7.77779262633883,62,0.0,0.0
3.8918202981106265,11.216189193352646,9.949464238776152,8.210396255104774,5.616771097666572,4.1588830833596715,71,0.0,0.0
4.02535169073515,13.259546344906877,12.68851114037727,11.743497357712894,8.463370384718731,7.978996370854115,74,0.0,0.0
3.091042453358316,12.8390397929295,12.331387247601905,11.146632991936537,7.630946580890459,5.631211781821365,85,0.0,1.0
3.1780538303479458,13.569553751959804,12.917472232807205,11.082603980863198,8.360539381370861,7.714677473800927,99,0.0,0.0
3.5263605246161616,13.62046357530041,12.873907146297809,11.740921225255358,8.297294370266917,7.628517626575055,82,0.0,0.0
2.3978952727983707,12.945031750178263,11.802949792200367,10.233582353619516,7.778211474512493,5.332718793265369,103,0.0,0.0
2.5649493574615367,13.19156476048456,11.20037676478832,7.404279118037268,7.3613754289773485,4.584967478670572,87,0.0,0.0
3.4011973816621555,13.73675194215844,13.050289335411593,10.54204654281167,9.002701007197938,6.455198563340122,82,0.0,0.0
3.4339872044851463,13.100665675588193,11.61256263347843,9.79322615827859,7.857867559331803,4.51085950651685,119,0.0,0.0
3.044522437723423,13.686959883799796,13.257958389301182,11.938787794810091,8.637639344492104,7.841099765422119,110,0.0,0.0
3.044522437723423,11.818076561630345,10.837264505417558,8.950792138768174,6.851184927493743,5.783825182329737,74,0.0,0.0
3.5553480614894135,13.714520478023983,12.922044842148715,10.38736326793552,9.03491498187007,7.237778191923443,66,0.0,0.0
3.8501476017100584,13.464989497128403,11.994431437895699,9.867601273971719,8.032035314398824,6.340359303727752,80,0.0,0.0
3.4657359027997265,13.580260264913303,10.088638436340242,8.335191583433202,6.075346031088684,5.4680601411351315,74,0.0,0.0
3.970291913552122,13.656637913857221,10.727443673207487,9.69738546707677,6.63200177739563,5.099866427824199,131,0.0,0.0
2.9444389791664403,13.363139359704041,12.795865629760316,9.446202695698167,4.663439094112067,4.189654742026425,113,0.0,0.0
3.6109179126442243,13.397491983784489,12.35114654142246,11.399454369523383,8.543250725735527,7.2633296174768365,71,0.0,0.0
2.8903717578961645,13.065532674567146,12.255248449616687,10.522880544507412,8.434028950155469,7.900266036767701,94,0.0,0.0
3.9889840465642745,13.800187761226185,13.025098889182724,9.63756697186586,6.257667587882639,3.4339872044851463,82,0.0,0.0
3.713572066704308,12.617354138959778,10.205368344387722,7.3427791893318455,5.442417710521793,2.9444389791664403,86,0.0,0.0
4.007333185232471,13.786450371393274,11.61877086305357,9.486379932643889,7.757478766584179,6.659293919683638,76,0.0,0.0
3.4011973816621555,12.619922503172731,10.074874544277304,6.513230110912307,5.752572638825633,4.77912349311153,118,0.0,0.0
3.6888794541139363,13.267441598079133,12.504757712412141,11.111297983743281,8.712101863715663,8.10832229017324,74,0.0,0.0
3.258096538021482,12.233614852703198,10.804786466591047,8.53168763756669,7.079184394609668,5.4116460518550396,86,0.0,0.0
2.5649493574615367,12.953040174784604,11.633203164142222,10.16788820369854,6.946013991099227,5.942799375126701,90,0.0,0.0
3.912023005428146,12.489742931517087,10.996634935773171,8.507748732588238,6.704414354964107,5.993961427306569,96,0.0,0.0
2.6390573296152584,12.635329147244718,9.482197894080992,8.453187861440325,4.875197323201151,4.1588830833596715,115,0.0,0.0
3.5553480614894135,13.777691342254487,12.069370517145966,9.29182818882245,6.429719478039138,5.093750200806762,91,0.0,0.0
3.4965075614664802,10.277152348094495,7.106606137727303,5.147494476813453,1.3862943611198906,0.6931471805599453,169,0.0,1.0
4.04305126783455,13.76671204375998,9.229358377811945,4.74493212836325,5.4116460518550396,4.02535169073515,94,0.0,0.0
3.6375861597263857,13.802078753809772,13.195321974994386,12.203464246613606,8.459987717645458,7.969703583278656,78,0.0,0.0
3.8066624897703196,13.238169348845496,11.934847741280485,10.183956170469607,7.889459149404524,5.676753802268282,70,0.0,0.0
4.02535169073515,13.405683450152992,11.637503142455122,10.358155438089856,7.75190533307861,6.336825731146441,86,0.0,1.0
3.332204510175204,12.751858959886155,11.06548144336906,8.959825623865841,4.605170185988092,4.060443010546419,96,0.0,0.0
3.784189633918261,13.535255503474499,11.767203275870198,10.135035686194149,7.467942332285852,6.212606095751519,91,0.0,0.0
3.5553480614894135,13.742568828561948,13.331811979525204,11.48479344439147,6.3784261836515865,5.176149732573829,125,0.0,0.0
2.0794415416798357,12.246398517001738,11.660914342683677,7.720461694599722,7.629975707027789,5.0106352940962555,73,0.0,0.0
2.8903717578961645,12.422791603268463,11.84781072873016,9.759039648170255,7.402451520818244,5.3471075307174685,75,0.0,1.0
3.4657359027997265,13.425853344114369,12.277038901944982,11.104159916395385,7.681560362559537,7.264730177929867,80,0.0,0.0
3.8918202981106265,13.28625276739199,11.879143726250296,10.858498872521881,8.12058871174027,7.37650812632622,112,0.0,0.0
3.4657359027997265,13.312816780927827,12.57175341501139,11.469788292492535,8.078998258685154,6.802394763324311,71,0.0,0.0
3.367295829986474,8.571681376700306,7.890208213109961,2.833213344056216,2.5649493574615367,2.0794415416798357,84,0.0,0.0
3.6375861597263857,12.807499196136327,12.268183221593077,8.724207360800564,6.810142450115136,1.6094379124341003,90,0.0,0.0
3.9512437185814275,13.670855815339982,11.848954746358398,10.809141918288724,7.853604813097837,7.316548177182976,119,0.0,1.0
3.9512437185814275,13.681743709050666,12.634596511890134,10.301054888517152,8.56845648535378,7.604396348796338,80,0.0,0.0
3.2188758248682006,13.056390227679104,12.17750340351237,10.538979136857908,8.371010681238156,4.882801922586371,87,0.0,0.0
4.060443010546419,13.199003996840537,11.795378891847722,9.711236864664288,6.09807428216624,4.110873864173311,90,0.0,0.0
4.02535169073515,12.643004120434458,12.04522878291245,10.91264912781489,7.914252278742441,6.626717749249025,103,0.0,0.0
3.6888794541139363,13.257042860720443,11.442374237019193,8.499436469826978,7.297091005160418,2.302585092994046,100,0.0,0.0
3.295836866004329,13.687415788656597,11.58302039563349,10.220048584538286,7.735870319952567,7.1372784372603855,152,0.0,0.0
3.6375861597263857,12.987404680951855,12.46970533597443,10.64007729093891,8.447628728030327,7.5745584842024805,99,0.0,1.0
3.784189633918261,13.125069711975044,12.422135185553831,11.069072896457268,8.264620829411216,7.65491704784832,83,0.0,0.0
3.9318256327243257,12.0343942488347,11.415213402954866,9.718121365555948,7.5822291942764615,5.950642552587727,149,0.0,1.0
3.4965075614664802,12.20637759902713,11.580210211775825,10.386746688084312,7.84971375760487,7.313886831633462,102,0.0,1.0
3.912023005428146,12.18297288867128,10.216106110277941,8.155936337972394,6.073044534100405,5.303304908059076,98,0.0,0.0
2.302585092994046,11.417867253419237,10.858518112726214,8.18004072349016,6.878326468291325,5.056245805348308,111,0.0,0.0
3.784189633918261,13.732496272857912,13.249538612389875,12.276302751327009,8.417372856134026,7.955425088912672,159,0.0,1.0
3.5263605246161616,13.810747231315204,13.13282051050461,11.96300058399686,9.116029692504942,8.033334015880062,107,0.0,0.0
3.1780538303479458,13.770842635668973,13.257715611290788,11.948117645951285,7.97349996402463,5.700443573390687,90,0.0,1.0
3.9889840465642745,12.702779060735281,12.017590149062745,10.743307523067372,5.823045895483019,4.912654885736052,99,0.0,0.0
3.9512437185814275,12.52837351237757,11.489554478646989,10.570496075486378,7.773594467360194,6.230481447578482,78,0.0,0.0
3.9889840465642745,12.768732367423008,10.975738754150811,9.858490186605392,3.6888794541139363,0.0,117,0.0,1.0
3.912023005428146,7.96693349840484,7.1252830915107115,5.855071922202427,2.4849066497880004,1.0986122886681098,74,0.0,0.0
4.04305126783455,12.962825881366497,11.957188119786306,10.835316931890924,8.13593277200489,7.568379267836522,85,0.0,0.0
3.713572066704308,11.923092833436288,11.19600680502682,9.149953221961088,6.12029741895095,0.6931471805599453,92,0.0,0.0
3.871201010907891,13.779937264879687,13.248245085657853,11.115458287973127,8.279189777195004,7.844240718141811,115,0.0,0.0
3.9318256327243257,10.93565728632211,10.212441760263449,7.340186835320115,5.968707559985366,5.153291594497779,99,0.0,0.0
3.8918202981106265,13.727284625518866,12.515529663684704,11.268302881978894,2.0794415416798357,1.3862943611198906,81,0.0,0.0
3.044522437723423,13.293425113003426,12.712968558085315,11.55111680234416,8.958025443361693,7.818832443803404,87,0.0,0.0
4.0943445622221,12.041775665649038,9.469545806435415,6.380122536899765,5.752572638825633,4.795790545596741,141,0.0,1.0
3.9889840465642745,13.607888423806813,13.167659826605204,9.90468683311161,8.931419805192975,7.940939762327791,89,0.0,0.0
3.5553480614894135,13.518970704276244,12.935228655894818,10.866471012402265,7.2640301428995295,4.68213122712422,93,0.0,0.0
4.07753744390572,13.496456146473403,12.59010299514036,10.360880753504652,8.260751354700513,7.5256399750415355,70,0.0,0.0
3.784189633918261,13.764744492987921,11.895715424039174,10.162538642188757,7.579167967396076,6.863803391452954,79,0.0,0.0
3.6635616461296463,10.157043910258533,8.471358655072438,7.4798641311650265,4.356708826689592,3.295836866004329,74,0.0,1.0
3.58351893845611,13.400290524909964,12.763755137280842,10.328101479483053,8.86827250899781,7.197435354096591,90,0.0,1.0
3.9318256327243257,13.651165255780441,12.241724497868901,10.934998037663501,8.09346227450118,5.62040086571715,106,0.0,0.0
2.9444389791664403,10.938680693334582,10.51474657362339,8.734238184268579,6.240275845170769,5.541263545158426,120,0.0,1.0
2.995732273553991,13.765758181016569,12.809896688129918,11.523776380274466,6.6240652277998935,5.961005339623274,141,0.0,0.0
3.713572066704308,13.718550217393268,12.583446873471813,11.089179271433748,7.459914766241105,6.74993119378857,94,0.0,0.0
3.713572066704308,12.560262002956545,10.406381805975839,9.363404747703019,6.35088571671474,4.276666119016055,108,0.0,0.0
3.713572066704308,13.323701304763215,10.678951775585286,9.09279480812114,5.2832037287379885,3.828641396489095,84,0.0,0.0
2.9444389791664403,12.333863216124113,10.439834713532196,6.338594078203183,6.124683390894205,4.31748811353631,94,0.0,1.0
4.0943445622221,12.284407742219447,11.435439486078382,10.000705003251488,5.602118820879701,4.2626798770413155,90,0.0,0.0
3.5553480614894135,13.479238901225571,13.00782307838979,11.115517808239794,8.696844519654313,7.847762537473608,103,0.0,0.0
3.1354942159291497,13.72705195242624,13.03722805770004,10.889248375343252,8.952864141581468,7.273092595999522,103,0.0,0.0
3.4011973816621555,13.629873511002,12.958372777295098,11.92048837116054,8.904765846682814,7.970049304976135,103,0.0,0.0
3.8918202981106265,10.660735658502597,9.781545881730885,8.522777569710138,5.929589143389895,5.049856007249537,101,0.0,0.0
4.110873864173311,13.454983920052525,12.156551464232816,11.090431179994203,8.013012110368916,7.360739903058278,84,0.0,0.0
2.833213344056216,13.560915038500282,10.660970108600967,7.400620577371135,6.728628613084702,5.5134287461649825,95,0.0,0.0
3.295836866004329,12.399696753828255,8.4040244933106,6.431331081933479,4.143134726391533,3.295836866004329,101,0.0,0.0
2.5649493574615367,11.08206562284212,10.529479457908666,8.469891918298224,5.5093883366279774,4.61512051684126,96,0.0,0.0
2.772588722239781,12.730898802835446,12.066977230975986,10.976935867540687,8.060855752934316,6.727431724850855,77,0.0,0.0
3.295836866004329,12.912422288767875,12.393845981002373,9.453678630575912,8.64259160081057,7.0909098220799835,80,0.0,0.0
3.367295829986474,13.003115769785815,11.047853654290003,9.819072801393764,6.51025834052315,5.529429087511423,100,0.0,0.0
3.1780538303479458,13.5342385636604,12.996820562384004,10.261092064292793,8.93642970360832,8.31752199628717,109,0.0,0.0
3.044522437723423,13.325137676921011,11.15607907776451,10.238315581044851,6.814542897259958,6.408528791059498,98,0.0,0.0
3.9318256327243257,13.814302828953105,11.927343707226187,10.796120636059609,7.952966790923131,7.171656822768514,104,0.0,0.0
3.9512437185814275,13.547722611890478,12.615566294825344,11.112328488258925,5.631211781821365,5.056245805348308,86,0.0,1.0
4.007333185232471,11.633646402984292,10.559555724854652,6.267200548541362,4.68213122712422,1.3862943611198906,91,0.0,0.0
3.1780538303479458,13.54462004815233,12.771488722078008,10.175992533388062,8.867709208039386,6.129050210060545,103,0.0,0.0
3.2188758248682006,13.377546534715375,10.164427726544904,8.81195017753998,5.356586274672012,3.8066624897703196,104,0.0,0.0
2.833213344056216,12.845307315073818,12.228704599836513,10.808373496346844,7.959625305098115,7.527793987721444,85,0.0,0.0
2.772588722239781,13.703839058765546,11.774720336595147,8.210396255104774,6.918695219020472,5.720311776607412,80,0.0,0.0
4.07753744390572,13.476587119601197,12.286758223441428,10.777830656602518,8.408939605975984,7.45876269238096,110,0.0,0.0
3.5263605246161616,12.979210993973965,11.537042302077607,10.442229854296327,7.469654172932128,6.93828448401696,106,0.0,0.0
3.9318256327243257,13.383915004078844,12.668097655072131,10.653723700080201,6.9782137426306985,3.8501476017100584,99,0.0,0.0
3.6635616461296463,12.755799700715226,11.158490866724785,9.420925394042996,6.406879986069314,4.553876891600541,96,0.0,0.0
3.044522437723423,13.607807191137942,12.746569686555622,11.289319306669904,8.19118600464279,6.270988431858299,95,0.0,0.0
3.367295829986474,13.05784405608244,11.275201128778486,9.430679995957659,7.148345743900068,6.525029657843462,117,0.0,1.0
3.58351893845611,13.373727360012955,9.99465279028822,8.855092980028635,6.023447592961033,4.812184355372417,88,0.0,0.0
3.58351893845611,13.358653729572257,8.712430973476739,6.926577033222725,4.624972813284271,4.110873864173311,140,0.0,1.0
2.8903717578961645,13.506542198136813,12.599266097259292,11.633398213437117,8.824089482791823,7.917900586327916,88,0.0,1.0
3.8066624897703196,13.752996652575032,11.879213058992018,10.345605978292328,6.810142450115136,4.653960350157523,88,0.0,0.0
2.1972245773362196,13.1120746292945,10.398366704472432,9.097731427593528,6.282266746896006,5.293304824724492,99,0.0,0.0
3.332204510175204,13.694715992199754,13.164755977877071,11.646853029108453,9.30054663986233,8.347590407030058,78,0.0,0.0
3.871201010907891,13.382176698673394,12.360191896292115,11.09860627490844,8.461469042643875,7.660585461703256,90,0.0,1.0
2.5649493574615367,10.940773931876523,10.434909606100769,8.453614209773367,0.0,0.0,77,0.0,1.0
3.7612001156935624,13.233666798962792,12.14222721748142,9.650400124848845,8.410498452745275,7.607381425639791,85,0.0,0.0
3.6109179126442243,11.420810176062423,10.273221850688493,8.06211758275474,4.7535901911063645,4.0943445622221,80,0.0,0.0
3.258096538021482,13.577910513279395,12.636575022275144,9.163667963777751,8.483222671845084,7.63433723562832,97,0.0,0.0
3.828641396489095,11.658090177367828,10.947731648720744,9.49874718174242,6.706862336602747,5.924255797414532,84,0.0,0.0
3.6109179126442243,10.511675793868882,8.421122722665503,3.912023005428146,3.6635616461296463,3.1780538303479458,72,0.0,0.0
3.1780538303479458,12.941402494473683,12.291447267099487,10.455243964904083,5.8805329864007,4.204692619390966,73,0.0,0.0
2.833213344056216,13.140943689349925,11.940432521288272,10.456366412533118,7.732807530422021,7.1846291527173145,110,0.0,0.0
3.970291913552122,13.809092003041773,12.796104011427122,11.724352646902837,7.88193748927207,7.228388451573604,105,0.0,0.0
3.4011973816621555,13.144727427337237,12.513491166617786,9.944293546928382,8.80597465931132,7.811163385025279,100,0.0,0.0
4.0943445622221,12.499286887275758,11.631605875642963,9.579763708737081,7.908387159290043,4.672828834461906,115,0.0,1.0
3.2188758248682006,12.407980302912119,9.62450089845157,7.987864096085687,5.198497031265826,4.143134726391533,117,0.0,0.0
3.6375861597263857,12.259428561251049,11.659749369411026,10.517997287579,7.526178913346146,6.148468295917647,115,0.0,0.0
2.4849066497880004,11.402742227551174,10.720709048198,8.59748202264504,4.927253685157205,3.091042453358316,175,0.0,0.0
3.912023005428146,12.329537288025067,11.486180998767248,10.24003121517787,4.709530201312334,4.290459441148391,76,0.0,1.0
3.4011973816621555,12.708068400490886,12.052676680833791,10.731558905352594,7.534762657037537,5.87493073085203,104,0.0,0.0
2.8903717578961645,13.464830466081516,11.803069504292928,9.782223465043089,5.910796644040527,3.9512437185814275,93,0.0,1.0
3.2188758248682006,13.159795954332974,11.974134282992768,10.899550186188444,6.501289670540389,5.241747015059643,92,0.0,0.0
3.9318256327243257,13.122017317532517,12.644250154109457,9.793393629739054,8.916908467543795,7.195937226475569,82,0.0,1.0
3.9318256327243257,12.031391823832172,11.378730995415923,8.706324840138741,5.869296913133774,4.927253685157205,63,0.0,0.0
4.110873864173311,13.145796660787067,12.652986751550877,10.588753759645197,5.932245187448011,4.897839799950911,97,0.0,0.0
4.110873864173311,13.436213071646339,11.752745192694968,8.925055424124123,7.462789157412448,6.913737350659685,87,0.0,1.0
3.9318256327243257,13.300916174670656,12.095006997621315,10.702660027739377,7.542213463193403,5.752572638825633,75,0.0,0.0
3.970291913552122,11.446774978647928,10.875118379443448,4.465908118654584,5.170483995038151,2.302585092994046,113,0.0,0.0
3.6888794541139363,13.677003378045345,11.833732787853837,10.743199570177909,7.971776122880628,7.436617265234227,75,0.0,0.0
1.791759469228055,12.998497126455556,11.716959588669832,9.502114062331216,6.322565239927284,4.875197323201151,73,0.0,0.0
3.713572066704308,10.426409717249351,6.421622267806518,1.3862943611198906,1.9459101490553132,1.3862943611198906,115,0.0,0.0
3.7612001156935624,13.747430840853502,9.999797232673536,8.995784837848506,6.289715570908998,4.90527477843843,84,0.0,0.0
3.258096538021482,12.954921763115802,12.42250975887691,10.827448790714502,8.385032287813898,2.995732273553991,87,0.0,0.0
3.091042453358316,13.15241914351751,8.936561204693394,7.915348169263078,3.1354942159291497,2.3978952727983707,87,0.0,1.0
2.8903717578961645,13.527264326404666,12.66000088020982,11.021166903921463,8.685753832960154,7.254884810077338,112,0.0,0.0
4.007333185232471,12.043359579542072,11.380844448612793,10.3424196734772,6.285998094508865,4.07753744390572,86,0.0,0.0
4.07753744390572,13.352852682484908,12.30898566851983,9.803611967108871,7.291656209174461,5.966146739123692,99,0.0,0.0
3.1780538303479458,10.814061977414173,9.860945329270454,7.891330757661889,5.834810737062605,2.0794415416798357,77,0.0,1.0
3.713572066704308,13.776533735067346,13.058515817498057,11.486735481879988,9.039670667922676,7.938088726896952,75,0.0,0.0
2.5649493574615367,13.355677433351483,12.729966506700285,11.529713749775928,7.902857191280582,7.1693500166706,93,0.0,0.0
3.8918202981106265,13.753025393912049,12.756777419478356,11.582460855933538,5.641907070938114,4.564348191467836,87,0.0,0.0
3.6375861597263857,13.235899184117356,12.46489989289034,11.491517950531343,8.057060681965766,6.841615476477592,84,0.0,0.0
3.912023005428146,13.664191033299069,11.762749894865768,7.669961995473577,7.876258882303226,7.00397413672268,124,0.0,0.0
1.9459101490553132,11.367321491111436,9.946259644379998,7.7886260656250315,5.981414211254481,5.043425116919247,96,0.0,0.0
2.995732273553991,10.029062375444195,9.618402105931613,8.452974619089586,5.3612921657094255,0.0,70,0.0,0.0
2.1972245773362196,10.323808431876278,6.8966943316227125,5.332718793265369,3.258096538021482,2.833213344056216,107,0.0,0.0
3.1780538303479458,13.252619411894932,12.125247548536585,9.551231402759107,7.292337176173877,5.159055299214529,87,0.0,1.0
3.871201010907891,13.60922289461052,10.782553977112013,6.855408798609928,6.849066282633458,5.996452088619021,83,0.0,1.0
1.9459101490553132,13.136023649590022,12.265774488776218,9.660778845727078,7.264730177929867,6.634633357861686,100,0.0,0.0
3.8501476017100584,13.433381533020242,11.597514744381648,7.199678345691172,7.8868329989550565,6.922643891475888,97,0.0,0.0
3.332204510175204,13.685685431499472,12.900573908906049,11.71153859054107,8.145549631783584,5.8916442118257715,117,0.0,1.0
2.9444389791664403,13.689668384521239,12.597022921280088,8.927977461002001,7.385230923066573,6.035481432524756,120,0.0,0.0
3.9889840465642745,12.099761678336352,11.513825060213065,9.151545325465678,7.333023014386481,6.251903883165888,89,0.0,1.0
1.791759469228055,12.935925359598533,10.688301921621898,7.627057417018934,6.625392368007956,3.4965075614664802,102,0.0,0.0
3.1780538303479458,13.401651317497699,12.101234215783998,10.398823833405986,8.222016437202196,7.199678345691172,61,0.0,0.0
3.044522437723423,13.325542560342976,12.738091106273492,8.713253274320705,8.93075873555827,7.582738488914411,96,0.0,0.0
3.4657359027997265,10.552343184962949,8.931684110731714,8.0106915391303,4.919980925828125,2.70805020110221,96,0.0,0.0
2.3978952727983707,12.880284172863288,12.436878764246394,10.340451327703663,8.171599480345463,5.703782474656201,72,0.0,0.0
2.1972245773362196,12.074202729032313,11.369955382010774,7.487733761436444,7.506591780070841,5.971261839790462,92,0.0,0.0
3.6635616461296463,12.972142631925895,9.913239843978806,8.147288258706624,5.857933154483459,4.990432586778736,79,0.0,0.0
2.70805020110221,13.069186204368028,12.653514281428494,11.553529835812169,8.523374050491318,6.317164686747284,63,0.0,0.0
3.9889840465642745,12.728985918416912,10.929331996319727,8.309184527686298,7.174724309836376,4.795790545596741,97,0.0,0.0
1.9459101490553132,13.013311613018146,12.544161431973226,11.018416005689174,7.465655310134056,4.663439094112067,103,0.0,0.0
3.58351893845611,13.21693146374358,11.757110092072882,9.790374843904484,7.59337419312129,6.661854740545311,82,0.0,0.0
3.8501476017100584,12.662360770796218,12.115042294180503,10.535105014302918,8.104703468371108,7.1284959456800365,131,0.0,0.0
3.044522437723423,13.054125221048253,12.498962384517434,10.036356225610552,7.724888439323074,6.970730078143525,79,0.0,1.0
4.060443010546419,13.584845037438665,11.135974924760266,7.463363045520021,7.062191632286556,5.783825182329737,129,0.0,0.0
2.833213344056216,11.693929487530346,9.485848643496254,7.719573989259581,3.7376696182833684,2.3978952727983707,98,0.0,0.0
3.871201010907891,13.5879987296052,12.136406333047015,10.552630597598018,8.253227645581772,7.664815785285735,112,0.0,0.0
3.258096538021482,12.875085932387277,10.129825994746858,8.937087036176523,5.267858159063328,4.0943445622221,107,0.0,0.0
3.8066624897703196,11.372294645230435,9.798349234412823,6.874198495453294,5.8664680569332965,5.4510384535657,114,0.0,0.0
2.302585092994046,12.45043742529311,11.171547213514586,7.2640301428995295,7.221835825288449,6.1070228877422545,94,0.0,0.0
3.5263605246161616,13.72239037835798,12.904973243397633,11.766815462512149,8.478036476215044,7.9599745280805365,87,0.0,0.0
3.8918202981106265,13.659773286833083,12.782110001276456,11.625888011828158,9.055322649709574,7.596894438144544,68,0.0,0.0
3.044522437723423,12.315420202365456,11.5706659316068,9.970211184579036,7.432483807917119,5.093750200806762,96,0.0,1.0
3.295836866004329,11.829041921334367,10.263292592608767,9.341105441855735,5.58724865840025,5.0689042022202315,126,0.0,0.0
2.772588722239781,13.740275027278367,11.889593214198591,10.00229162159471,6.410174881966167,5.796057750765372,76,0.0,0.0
3.6635616461296463,13.184569806327527,8.569026340056254,4.61512051684126,4.74493212836325,3.1354942159291497,90,0.0,0.0
3.044522437723423,11.801362252552885,11.126821710340684,10.19593326083693,6.473890696352274,5.402677381872279,76,0.0,0.0
3.7376696182833684,13.554447047149827,12.853183740961017,10.434997767494952,8.845777255188445,8.291295851905407,107,0.0,0.0
3.5553480614894135,13.592855637250686,12.933338604170437,10.26430390897541,9.096835671179361,7.588829878307813,109,0.0,0.0
3.912023005428146,13.691390737226982,12.038677138952815,10.573289337601082,5.7430031878094825,4.204692619390966,135,0.0,0.0
3.828641396489095,13.634915110585949,12.625111873665457,11.421829393326107,6.918695219020472,4.983606621708336,117,0.0,0.0
3.4011973816621555,13.097410630982086,12.60506350752949,8.920789888464375,8.419800845407588,6.20455776256869,102,0.0,0.0
3.1354942159291497,11.147296265359264,9.900182095527402,8.850804195756417,6.198478716492308,4.060443010546419,77,0.0,0.0
4.110873864173311,13.092409197011143,11.321728639236905,10.339093817556279,7.016609683894219,6.29156913955832,83,0.0,0.0
4.07753744390572,13.112706903371016,11.911674738929662,10.371896160411321,4.762173934797756,3.4657359027997265,141,0.0,0.0
3.58351893845611,12.286084583499559,10.557711975549612,9.161360189754465,6.473890696352274,5.973809611869261,124,0.0,0.0
1.791759469228055,13.815164498092463,10.721591972500457,9.466841326944389,4.624972813284271,3.9318256327243257,87,0.0,0.0
3.4657359027997265,13.470844644669086,12.117793192144138,9.440896383005846,6.785587645007929,5.537334267018537,83,0.0,0.0
3.784189633918261,13.575940324433269,12.405288191867095,9.453678630575912,8.484669999710677,7.927685045615778,129,0.0,0.0
2.4849066497880004,13.632828536210631,12.862130440044746,10.79573146325173,9.170039075202657,7.459338895220296,90,0.0,0.0
3.9318256327243257,12.895939451539977,12.472268023440222,10.368949634550589,7.814399633804487,6.659293919683638,120,0.0,1.0
3.044522437723423,13.26901457773002,11.876269123520917,8.220941168281389,6.63200177739563,5.934894195619588,94,0.0,0.0
2.1972245773362196,12.909749197187914,10.970729565902293,9.891516180754907,6.806829360392176,6.028278520230698,93,0.0,0.0
2.995732273553991,13.759558005017045,11.643400943040573,5.8289456176102075,6.7661917146603505,6.343880434126331,88,0.0,0.0
4.04305126783455,13.584913044773408,12.864558503102677,11.528424728417152,9.05543941075822,5.43372200355424,73,0.0,0.0
3.1780538303479458,12.93597837599025,12.40964186348716,11.319425663745703,7.71244383427499,6.720220155135295,115,0.0,0.0
2.302585092994046,12.214392935717319,10.004644244495866,8.881419551507804,5.44673737166631,4.74493212836325,67,0.0,0.0
